stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.976,-6.160,-4.799,0.654,0.292,1.249,-1.884,-1.578,-1.663,81292464.643,0.321
norefined,2,-2.116,-6.387,-4.551,0.507,0.353,1.330,-1.831,-1.293,-1.630,69019062.895,0.331
norefined,3,-1.845,-6.634,-4.418,0.419,0.420,1.420,-1.719,-1.080,-1.490,56089495.746,0.278
norefined,4,-1.781,-6.835,-4.198,0.344,0.575,1.521,-1.636,-0.759,-1.407,42873540.446,0.261
norefined,5,-1.522,-7.008,-4.053,0.335,0.761,1.604,-1.522,-0.501,-1.302,30464734.350,0.217
norefined,6,-1.450,-7.169,-3.818,0.352,1.036,1.641,-1.405,-0.249,-1.201,23434028.221,0.202
norefined,7,-0.995,-7.287,-3.837,0.400,1.053,1.564,-1.413,-0.263,-1.060,29195536.844,0.137
norefined,8,-1.435,-7.313,-3.668,0.414,1.179,1.486,-1.402,-0.196,-1.073,22950157.682,0.196
norefined,9,-0.988,-7.343,-3.819,0.441,1.076,1.451,-1.443,-0.285,-1.005,27913421.165,0.135
norefined,10,-1.430,-7.362,-3.658,0.454,1.210,1.388,-1.420,-0.209,-1.017,22446835.460,0.194
refined,11,-1.430,-7.362,-3.658,0.454,1.210,1.388,-1.420,-0.209,-1.017,22446835.460,0.194
refined,12,-1.295,-10.347,-4.989,0.094,2.136,0.044,-1.463,-0.264,-0.169,16947907.493,0.125
refined,13,-0.853,-5.728,-2.931,0.550,0.903,0.575,-0.928,0.234,-0.368,16059988.731,0.149
refined,14,-1.183,-8.715,-4.282,0.444,1.503,0.352,-0.998,0.135,-0.263,14338614.732,0.136
refined,15,-1.140,-7.821,-3.866,0.579,1.226,0.432,-1.068,0.135,-0.259,14110968.029,0.146
refined,16,-1.251,-8.767,-4.275,0.488,1.489,0.435,-1.086,-0.027,-0.233,14072780.306,0.143
refined,17,-1.169,-8.038,-3.951,0.578,1.326,0.532,-1.117,0.044,-0.281,14069487.992,0.145
refined,18,-1.278,-8.912,-4.347,0.493,1.539,0.493,-1.147,-0.069,-0.258,14054901.346,0.143
refined,19,-1.187,-8.170,-4.013,0.572,1.379,0.570,-1.155,0.005,-0.299,14059079.766,0.145
refined,20,-1.292,-9.001,-4.393,0.487,1.575,0.520,-1.182,-0.095,-0.275,14049103.832,0.144
