attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.927,"[-1.303, -0.55]",0.377,-4.097,0.000,48.448,ngd,42,244407047.558,0.158,-1.000,0.073,0,0,fn
c,-6.824,"[-9.551, -4.098]",2.726,-4.170,0.000,48.448,ngd,42,244407047.558,0.158,-6.000,-0.824,0,0,fn
s,-3.594,"[-5.044, -2.143]",1.451,-4.128,0.000,48.448,ngd,42,244407047.558,0.158,-3.000,-0.594,0,0,fn
vot,0.136,,,,,48.448,ngd,42,244407047.558,0.158,0.167,-0.031,0,0,fn
tt,-1460.574,"[-75780.838, 72859.689]",74320.263,-0.033,0.974,74.490,lm,42,5996804821.706,0.784,-1.000,-1459.574,1,0,fn
c,3983.091,"[-199489.217, 207455.4]",203472.308,0.033,0.974,74.490,lm,42,5996804821.706,0.784,-6.000,3989.091,1,0,fn
s,2346.464,"[-117851.703, 122544.632]",120198.167,0.033,0.974,74.490,lm,42,5996804821.706,0.784,-3.000,2349.464,1,0,fn
vot,-0.367,,,,,74.490,lm,42,5996804821.706,0.784,0.167,-0.533,0,0,fn
tt,-0.640,"[-0.867, -0.413]",0.227,-4.705,0.000,90.691,ngd+lm,42,237323235.571,0.156,-1.000,0.360,0,0,fn
c,-4.219,"[-5.678, -2.76]",1.459,-4.818,0.000,90.691,ngd+lm,42,237323235.571,0.156,-6.000,1.781,0,0,fn
s,-2.259,"[-3.073, -1.445]",0.814,-4.622,0.000,90.691,ngd+lm,42,237323235.571,0.156,-3.000,0.741,0,0,fn
vot,0.152,,,,,90.691,ngd+lm,42,237323235.571,0.156,0.167,-0.015,0,0,fn
