attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.183,"[-0.233, -0.133]",0.050,-7.331,0.000,18,0.800,503319365.454,0.181,-1.000,0.817,0,0,fn
c,-1.174,"[-1.538, -0.81]",0.364,-6.439,0.000,18,0.800,503319365.454,0.181,-6.000,4.826,0,0,fn
s,-0.676,"[-0.875, -0.476]",0.199,-6.768,0.000,18,0.800,503319365.454,0.181,-3.000,2.324,0,0,fn
k0,0.176,"[-0.16, 0.511]",0.336,1.044,0.300,18,0.800,503319365.454,0.181,0.000,0.176,0,0,fp
k1,-0.002,"[-0.281, 0.277]",0.279,-0.012,0.990,18,0.800,503319365.454,0.181,0.000,-0.002,0,0,fp
k2,0.241,"[0.001, 0.482]",0.240,2.003,0.049,18,0.800,503319365.454,0.181,0.000,0.241,0,1,fp
k3,0.515,"[0.178, 0.852]",0.337,3.046,0.003,18,0.800,503319365.454,0.181,0.000,0.515,0,1,fp
k4,-0.170,"[-0.54, 0.199]",0.369,-0.921,0.360,18,0.800,503319365.454,0.181,0.000,-0.170,0,0,fp
k5,0.360,"[0.102, 0.618]",0.258,2.783,0.007,18,0.800,503319365.454,0.181,0.000,0.360,0,1,fp
vot,0.156,,,,,18,0.800,503319365.454,0.181,0.167,-0.011,0,0,fn
tt,-0.305,"[-0.385, -0.225]",0.080,-7.622,0.000,18,0.900,207713990.995,0.131,-1.000,0.695,0,0,fn
c,-2.033,"[-2.544, -1.523]",0.510,-7.952,0.000,18,0.900,207713990.995,0.131,-6.000,3.967,0,0,fn
s,-1.056,"[-1.324, -0.788]",0.268,-7.864,0.000,18,0.900,207713990.995,0.131,-3.000,1.944,0,0,fn
k0,0.029,"[-0.292, 0.35]",0.321,0.179,0.859,18,0.900,207713990.995,0.131,0.000,0.029,0,0,fp
k1,-0.124,"[-0.428, 0.179]",0.304,-0.818,0.416,18,0.900,207713990.995,0.131,0.000,-0.124,0,0,fp
k2,0.282,"[0.041, 0.522]",0.241,2.337,0.022,18,0.900,207713990.995,0.131,0.000,0.282,0,1,fp
k3,0.326,"[0.006, 0.646]",0.320,2.033,0.046,18,0.900,207713990.995,0.131,0.000,0.326,0,1,fp
k4,-0.112,"[-0.465, 0.241]",0.353,-0.633,0.529,18,0.900,207713990.995,0.131,0.000,-0.112,0,0,fp
k5,0.395,"[0.134, 0.655]",0.260,3.028,0.003,18,0.900,207713990.995,0.131,0.000,0.395,0,1,fp
vot,0.150,,,,,18,0.900,207713990.995,0.131,0.167,-0.017,0,0,fn
tt,-1.040,"[-1.626, -0.455]",0.586,-3.546,0.001,18,1.100,139255477.759,0.131,-1.000,-0.040,0,0,fn
c,-5.855,"[-8.893, -2.817]",3.038,-3.846,0.000,18,1.100,139255477.759,0.131,-6.000,0.145,0,0,fn
s,-2.878,"[-4.491, -1.264]",1.614,-3.560,0.001,18,1.100,139255477.759,0.131,-3.000,0.122,0,0,fn
k0,-0.090,"[-0.787, 0.608]",0.697,-0.257,0.798,18,1.100,139255477.759,0.131,0.000,-0.090,0,0,fp
k1,-0.189,"[-0.924, 0.547]",0.736,-0.512,0.610,18,1.100,139255477.759,0.131,0.000,-0.189,0,0,fp
k2,-0.567,"[-1.358, 0.223]",0.790,-1.433,0.156,18,1.100,139255477.759,0.131,0.000,-0.567,0,0,fp
k3,0.024,"[-0.675, 0.724]",0.699,0.070,0.945,18,1.100,139255477.759,0.131,0.000,0.024,0,0,fp
k4,-0.357,"[-1.271, 0.558]",0.915,-0.778,0.439,18,1.100,139255477.759,0.131,0.000,-0.357,0,0,fp
k5,-0.117,"[-0.614, 0.38]",0.497,-0.468,0.641,18,1.100,139255477.759,0.131,0.000,-0.117,0,0,fp
vot,0.178,,,,,18,1.100,139255477.759,0.131,0.167,0.011,0,0,fn
tt,-1.234,"[-2.458, -0.01]",1.224,-2.013,0.048,18,1.200,343492234.467,0.226,-1.000,-0.234,0,0,fn
c,-6.547,"[-12.332, -0.763]",5.784,-2.259,0.027,18,1.200,343492234.467,0.226,-6.000,-0.547,0,0,fn
s,-3.254,"[-6.444, -0.064]",3.190,-2.036,0.046,18,1.200,343492234.467,0.226,-3.000,-0.254,0,0,fn
k0,-0.029,"[-1.168, 1.111]",1.140,-0.050,0.960,18,1.200,343492234.467,0.226,0.000,-0.029,0,0,fp
k1,-0.703,"[-2.12, 0.714]",1.417,-0.990,0.326,18,1.200,343492234.467,0.226,0.000,-0.703,0,0,fp
k2,-0.112,"[-1.408, 1.183]",1.296,-0.173,0.863,18,1.200,343492234.467,0.226,0.000,-0.112,0,0,fp
k3,-0.170,"[-1.456, 1.117]",1.286,-0.263,0.793,18,1.200,343492234.467,0.226,0.000,-0.170,0,0,fp
k4,-1.031,"[-3.057, 0.995]",2.026,-1.016,0.313,18,1.200,343492234.467,0.226,0.000,-1.031,0,0,fp
k5,-0.291,"[-1.129, 0.546]",0.837,-0.695,0.490,18,1.200,343492234.467,0.226,0.000,-0.291,0,0,fp
vot,0.189,,,,,18,1.200,343492234.467,0.226,0.167,0.022,0,0,fn
