stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,8.051,2.023,0.000,76,0,9,2123256066.340,1020040030.702
refined,23.960,2.023,0.000,76,0,9,2123256066.340,503319365.456
