stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,78.961,2.023,0.000,0,9,2797287316.664,241007536.753,76
refined,219.296,2.023,0.000,0,9,2797287316.664,91841602.148,76
