stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,56.412,2.023,0.000,0,9,2551825556.782,297495878.431,76
refined,153.477,2.023,0.000,0,9,2551825556.782,118050751.184,76
