stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.052,"[-1.702, -0.402]",0.650,-3.231,0.002
norefined,c,-5.774,"[-9.494, -2.053]",3.721,-3.098,0.003
norefined,s,-3.192,"[-5.107, -1.278]",1.915,-3.328,0.001
norefined,k0,-0.996,"[-1.958, -0.034]",0.962,-2.068,0.043
norefined,k1,-0.418,"[-1.615, 0.779]",1.197,-0.697,0.488
norefined,k2,-0.865,"[-1.822, 0.092]",0.957,-1.804,0.076
norefined,k3,-0.659,"[-1.458, 0.14]",0.799,-1.647,0.104
norefined,k4,0.315,"[-0.408, 1.038]",0.723,0.870,0.387
norefined,k5,-1.014,"[-2.052, 0.024]",1.038,-1.950,0.055
refined,tt,-0.950,"[-1.359, -0.541]",0.409,-4.636,0.000
refined,c,-5.984,"[-8.56, -3.408]",2.576,-4.638,0.000
refined,s,-2.836,"[-4.039, -1.632]",1.203,-4.703,0.000
refined,k0,-0.198,"[-0.663, 0.267]",0.465,-0.849,0.399
refined,k1,0.309,"[-0.253, 0.871]",0.562,1.097,0.277
refined,k2,0.097,"[-0.308, 0.502]",0.405,0.478,0.634
refined,k3,-0.185,"[-0.629, 0.259]",0.444,-0.832,0.408
refined,k4,0.001,"[-0.454, 0.457]",0.455,0.006,0.995
refined,k5,-0.221,"[-0.661, 0.218]",0.440,-1.004,0.319
