attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.418,"[-1.81, -1.025]",0.393,-6.018,0.000,79.298,ngd,8,161340056.832,0.130,-1.000,-0.418,0,0,fn
c,-7.027,"[-8.986, -5.067]",1.959,-5.975,0.000,79.298,ngd,8,161340056.832,0.130,-6.000,-1.027,0,0,fn
s,-3.848,"[-4.928, -2.767]",1.081,-5.931,0.000,79.298,ngd,8,161340056.832,0.130,-3.000,-0.848,0,0,fn
vot,0.202,,,,,79.298,ngd,8,161340056.832,0.130,0.167,0.035,0,0,fn
tt,-0.872,"[-3.171, 1.427]",2.299,-0.632,0.529,66.931,lm,8,8594944292.476,0.952,-1.000,0.128,1,0,fn
c,18.047,"[-31.389, 67.483]",49.436,0.608,0.545,66.931,lm,8,8594944292.476,0.952,-6.000,24.047,1,0,fn
s,8.969,"[-14.47, 32.408]",23.439,0.638,0.526,66.931,lm,8,8594944292.476,0.952,-3.000,11.969,1,0,fn
vot,-0.048,,,,,66.931,lm,8,8594944292.476,0.952,0.167,-0.215,0,0,fn
tt,-0.655,"[-0.802, -0.509]",0.147,-7.450,0.000,146.634,ngd+lm,8,138711293.193,0.121,-1.000,0.345,0,0,fn
c,-4.071,"[-4.99, -3.152]",0.919,-7.379,0.000,146.634,ngd+lm,8,138711293.193,0.121,-6.000,1.929,0,0,fn
s,-2.237,"[-2.751, -1.723]",0.514,-7.248,0.000,146.634,ngd+lm,8,138711293.193,0.121,-3.000,0.763,0,0,fn
vot,0.161,,,,,146.634,ngd+lm,8,138711293.193,0.121,0.167,-0.006,0,0,fn
