stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.443,1.727,0.000,0,9,2607993623.442,541002665.982,76
refined,51.401,1.727,0.000,0,9,2607993623.442,329934364.251,76
