attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.203,"[-1.524, -0.882]",0.321,-6.246,0.000,4.889,ngd,58,196498394.713,0.144,-1.000,-0.203,0,0,fn
c,-5.520,"[-7.18, -3.86]",1.660,-5.539,0.000,4.889,ngd,58,196498394.713,0.144,-6.000,0.480,0,0,fn
s,-2.635,"[-3.438, -1.833]",0.802,-5.473,0.000,4.889,ngd,58,196498394.713,0.144,-3.000,0.365,0,0,fn
vot,0.218,,,,,4.889,ngd,58,196498394.713,0.144,0.167,0.051,0,0,fn
tt,-1.114,"[-1.401, -0.827]",0.287,-6.474,0.000,5.324,lm,58,179513724.846,0.137,-1.000,-0.114,0,0,fn
c,-6.098,"[-7.767, -4.429]",1.669,-6.088,0.000,5.324,lm,58,179513724.846,0.137,-6.000,-0.098,0,0,fn
s,-2.955,"[-3.795, -2.116]",0.840,-5.864,0.000,5.324,lm,58,179513724.846,0.137,-3.000,0.045,0,0,fn
vot,0.183,,,,,5.324,lm,58,179513724.846,0.137,0.167,0.016,0,0,fn
tt,-1.114,"[-1.401, -0.827]",0.287,-6.474,0.000,10.243,ngd+lm,58,179513724.846,0.137,-1.000,-0.114,0,0,fn
c,-6.098,"[-7.767, -4.429]",1.669,-6.088,0.000,10.243,ngd+lm,58,179513724.846,0.137,-6.000,-0.098,0,0,fn
s,-2.955,"[-3.795, -2.116]",0.840,-5.864,0.000,10.243,ngd+lm,58,179513724.846,0.137,-3.000,0.045,0,0,fn
vot,0.183,,,,,10.243,ngd+lm,58,179513724.846,0.137,0.167,0.016,0,0,fn
