attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.169,"[-1.475, -0.864]",0.306,-6.373,0.000,43.864,ngd,58,179428027.650,0.137,-1.000,-0.169,0,0,fn
c,-5.625,"[-7.174, -4.076]",1.549,-6.050,0.000,43.864,ngd,58,179428027.650,0.137,-6.000,0.375,0,0,fn
s,-2.723,"[-3.497, -1.948]",0.775,-5.856,0.000,43.864,ngd,58,179428027.650,0.137,-3.000,0.277,0,0,fn
vot,0.208,,,,,43.864,ngd,58,179428027.650,0.137,0.167,0.041,0,0,fn
tt,-1.579,"[-2.008, -1.151]",0.428,-6.141,0.000,51.726,lm,58,181196183.157,0.138,-1.000,-0.579,0,0,fn
c,-6.567,"[-8.43, -4.703]",1.863,-5.871,0.000,51.726,lm,58,181196183.157,0.138,-6.000,-0.567,0,0,fn
s,-3.126,"[-4.053, -2.199]",0.927,-5.619,0.000,51.726,lm,58,181196183.157,0.138,-3.000,-0.126,0,0,fn
vot,0.240,,,,,51.726,lm,58,181196183.157,0.138,0.167,0.074,0,0,fn
tt,-1.169,"[-1.475, -0.864]",0.306,-6.373,0.000,96.838,ngd+lm,58,179428027.650,0.137,-1.000,-0.169,0,0,fn
c,-5.625,"[-7.174, -4.076]",1.549,-6.050,0.000,96.838,ngd+lm,58,179428027.650,0.137,-6.000,0.375,0,0,fn
s,-2.723,"[-3.497, -1.948]",0.775,-5.856,0.000,96.838,ngd+lm,58,179428027.650,0.137,-3.000,0.277,0,0,fn
vot,0.208,,,,,96.838,ngd+lm,58,179428027.650,0.137,0.167,0.041,0,0,fn
