stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.045,-7.803,-1.178,-0.750,0.379,1.480,-0.466,-0.670,-0.199,1558764204.287,0.262
norefined,2,-1.694,-7.831,-1.500,-0.786,0.289,1.401,-0.516,-0.713,-0.240,1062515803.990,0.216
norefined,3,-1.279,-7.866,-1.763,-0.802,0.242,1.343,-0.549,-0.743,-0.248,634475803.259,0.163
norefined,4,-1.029,-7.823,-2.170,-0.732,0.177,1.320,-0.493,-0.810,-0.298,443263455.935,0.131
norefined,5,-1.094,-7.709,-2.611,-0.581,0.147,1.313,-0.389,-0.831,-0.355,306076972.895,0.142
norefined,6,-1.206,-7.576,-3.034,-0.386,0.115,1.292,-0.350,-0.832,-0.368,222000872.131,0.159
norefined,7,-1.153,-7.456,-3.447,-0.163,0.083,1.242,-0.377,-0.779,-0.294,176690494.173,0.155
norefined,8,-1.546,-7.335,-3.611,0.002,0.129,1.209,-0.426,-0.683,-0.187,237198028.721,0.211
norefined,9,-1.062,-7.396,-3.709,-0.009,0.095,1.197,-0.409,-0.671,-0.163,172141277.524,0.144
norefined,10,-1.544,-7.315,-3.717,0.050,0.127,1.175,-0.460,-0.650,-0.103,225490999.549,0.211
refined,11,-1.062,-7.396,-3.709,-0.009,0.095,1.197,-0.409,-0.671,-0.163,172141277.524,0.144
refined,12,-1.074,-6.130,-3.445,-0.107,0.378,-0.124,-0.218,-0.064,0.248,133885266.528,0.175
refined,13,-1.164,-6.973,-3.821,-0.101,0.419,0.017,-0.182,-0.272,0.326,127515545.026,0.167
refined,14,-1.070,-6.394,-3.583,-0.151,0.455,-0.240,-0.134,-0.227,0.260,127273948.676,0.167
refined,15,-1.155,-6.927,-3.852,-0.177,0.497,-0.151,-0.167,-0.269,0.335,127115770.444,0.167
refined,16,-1.101,-6.594,-3.686,-0.171,0.484,-0.255,-0.131,-0.244,0.292,127098627.595,0.167
refined,17,-1.148,-6.889,-3.835,-0.182,0.506,-0.197,-0.154,-0.266,0.332,127064551.980,0.167
refined,18,-1.115,-6.680,-3.729,-0.176,0.494,-0.252,-0.134,-0.250,0.305,127057159.839,0.167
refined,19,-1.143,-6.855,-3.817,-0.182,0.506,-0.214,-0.149,-0.263,0.328,127047019.813,0.167
refined,20,-1.122,-6.724,-3.751,-0.178,0.498,-0.246,-0.137,-0.253,0.311,127043673.838,0.167
