stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,102.774,2.023,0.000,76,0,9,2649076834.902,178925102.531
refined,210.850,2.023,0.000,76,0,9,2649076834.902,90340961.406
