stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.045,-7.803,-1.178,-0.750,0.379,1.480,-0.466,-0.670,-0.199,1285985582.550,0.262
norefined,2,-1.660,-7.851,-1.469,-0.798,0.312,1.407,-0.502,-0.672,-0.221,810314263.511,0.211
norefined,3,-1.263,-7.883,-1.759,-0.819,0.261,1.350,-0.511,-0.692,-0.240,476981667.549,0.160
norefined,4,-1.072,-7.830,-2.176,-0.756,0.177,1.335,-0.392,-0.778,-0.306,326949093.482,0.137
norefined,5,-1.296,-7.713,-2.548,-0.611,0.156,1.344,-0.237,-0.769,-0.353,230965258.043,0.168
norefined,6,-0.982,-7.667,-2.901,-0.525,0.054,1.315,-0.164,-0.779,-0.333,214175687.074,0.128
norefined,7,-1.455,-7.585,-2.967,-0.419,0.087,1.321,-0.137,-0.733,-0.312,197023460.516,0.192
norefined,8,-0.990,-7.620,-3.127,-0.405,0.023,1.306,-0.104,-0.722,-0.279,192640376.085,0.130
norefined,9,-1.473,-7.546,-3.150,-0.322,0.054,1.307,-0.100,-0.687,-0.247,178925102.531,0.195
norefined,10,-0.997,-7.594,-3.273,-0.319,-0.001,1.295,-0.066,-0.669,-0.215,180553302.485,0.131
refined,11,-1.473,-7.546,-3.150,-0.322,0.054,1.307,-0.100,-0.687,-0.247,178925102.531,0.195
refined,12,-1.010,-6.174,-2.887,0.352,-0.494,-0.062,0.382,0.123,0.094,102712878.412,0.164
refined,13,-1.051,-6.114,-2.888,0.134,-0.274,0.298,0.261,-0.058,0.056,90422071.802,0.172
refined,14,-1.089,-6.329,-2.982,0.145,-0.293,0.340,0.263,-0.061,0.084,90341274.795,0.172
refined,15,-1.089,-6.325,-2.980,0.144,-0.291,0.338,0.263,-0.062,0.085,90340966.239,0.172
refined,16,-1.089,-6.327,-2.980,0.144,-0.292,0.339,0.263,-0.062,0.085,90340961.507,0.172
refined,17,-1.089,-6.326,-2.980,0.144,-0.291,0.338,0.263,-0.062,0.085,90340961.408,0.172
refined,18,-1.089,-6.326,-2.980,0.144,-0.291,0.338,0.263,-0.062,0.085,90340961.406,0.172
refined,19,-1.089,-6.326,-2.980,0.144,-0.291,0.338,0.263,-0.062,0.085,90340961.406,0.172
refined,20,-1.089,-6.326,-2.980,0.144,-0.291,0.338,0.263,-0.062,0.085,90340961.406,0.172
