attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.396,"[-2.754, -0.037]",1.358,-2.051,0.044,29,0.800,792692187.794,0.231,-1.000,-0.396,0,0,fn
c,-9.655,"[-19.842, 0.531]",10.186,-1.892,0.063,29,0.800,792692187.794,0.231,-6.000,-3.655,0,0,fn
s,-4.101,"[-8.308, 0.106]",4.207,-1.946,0.056,29,0.800,792692187.794,0.231,-3.000,-1.101,0,0,fn
k0,1.265,"[-1.143, 3.674]",2.409,1.049,0.298,29,0.800,792692187.794,0.231,0.000,1.265,0,0,fp
k1,0.234,"[-1.841, 2.309]",2.075,0.225,0.823,29,0.800,792692187.794,0.231,0.000,0.234,0,0,fp
k2,-0.330,"[-1.996, 1.336]",1.666,-0.396,0.694,29,0.800,792692187.794,0.231,0.000,-0.330,0,0,fp
k3,-0.182,"[-2.22, 1.856]",2.038,-0.178,0.859,29,0.800,792692187.794,0.231,0.000,-0.182,0,0,fp
k4,-0.172,"[-2.191, 1.848]",2.020,-0.170,0.866,29,0.800,792692187.794,0.231,0.000,-0.172,0,0,fp
k5,-0.157,"[-3.225, 2.91]",3.067,-0.102,0.919,29,0.800,792692187.794,0.231,0.000,-0.157,0,0,fp
vot,0.145,,,,,29,0.800,792692187.794,0.231,0.167,-0.022,0,0,fn
tt,-1.222,"[-1.722, -0.722]",0.500,-4.880,0.000,29,0.900,202690731.998,0.132,-1.000,-0.222,0,0,fn
c,-6.914,"[-9.519, -4.309]",2.605,-5.297,0.000,29,0.900,202690731.998,0.132,-6.000,-0.914,0,0,fn
s,-3.825,"[-5.537, -2.113]",1.712,-4.459,0.000,29,0.900,202690731.998,0.132,-3.000,-0.825,0,0,fn
k0,0.305,"[-0.479, 1.089]",0.784,0.776,0.440,29,0.900,202690731.998,0.132,0.000,0.305,0,0,fp
k1,0.112,"[-0.743, 0.966]",0.855,0.261,0.795,29,0.900,202690731.998,0.132,0.000,0.112,0,0,fp
k2,0.274,"[-0.342, 0.89]",0.616,0.888,0.378,29,0.900,202690731.998,0.132,0.000,0.274,0,0,fp
k3,0.136,"[-0.674, 0.945]",0.809,0.335,0.739,29,0.900,202690731.998,0.132,0.000,0.136,0,0,fp
k4,-0.127,"[-0.966, 0.712]",0.839,-0.303,0.763,29,0.900,202690731.998,0.132,0.000,-0.127,0,0,fp
k5,0.393,"[-0.609, 1.395]",1.002,0.782,0.437,29,0.900,202690731.998,0.132,0.000,0.393,0,0,fp
vot,0.177,,,,,29,0.900,202690731.998,0.132,0.167,0.010,0,0,fn
tt,-1.214,"[-1.772, -0.656]",0.558,-4.344,0.000,29,1.100,156112002.073,0.142,-1.000,-0.214,0,0,fn
c,-7.265,"[-10.361, -4.169]",3.096,-4.684,0.000,29,1.100,156112002.073,0.142,-6.000,-1.265,0,0,fn
s,-3.654,"[-5.257, -2.05]",1.604,-4.548,0.000,29,1.100,156112002.073,0.142,-3.000,-0.654,0,0,fn
k0,0.031,"[-0.72, 0.783]",0.752,0.084,0.934,29,1.100,156112002.073,0.142,0.000,0.031,0,0,fp
k1,-0.548,"[-1.377, 0.281]",0.829,-1.319,0.192,29,1.100,156112002.073,0.142,0.000,-0.548,0,0,fp
k2,0.166,"[-0.299, 0.631]",0.465,0.712,0.479,29,1.100,156112002.073,0.142,0.000,0.166,0,0,fp
k3,0.059,"[-0.605, 0.723]",0.664,0.176,0.861,29,1.100,156112002.073,0.142,0.000,0.059,0,0,fp
k4,-0.459,"[-1.293, 0.375]",0.834,-1.098,0.276,29,1.100,156112002.073,0.142,0.000,-0.459,0,0,fp
k5,-0.519,"[-1.458, 0.42]",0.939,-1.103,0.274,29,1.100,156112002.073,0.142,0.000,-0.519,0,0,fp
vot,0.167,,,,,29,1.100,156112002.073,0.142,0.167,0.000,0,0,fn
tt,-1.347,"[-2.385, -0.309]",1.038,-2.590,0.012,29,1.200,381353876.114,0.245,-1.000,-0.347,0,0,fn
c,-7.064,"[-12.329, -1.798]",5.265,-2.678,0.009,29,1.200,381353876.114,0.245,-6.000,-1.064,0,0,fn
s,-3.376,"[-5.881, -0.871]",2.505,-2.690,0.009,29,1.200,381353876.114,0.245,-3.000,-0.376,0,0,fn
k0,-0.467,"[-1.559, 0.624]",1.092,-0.855,0.396,29,1.200,381353876.114,0.245,0.000,-0.467,0,0,fp
k1,-0.835,"[-2.186, 0.517]",1.352,-1.233,0.222,29,1.200,381353876.114,0.245,0.000,-0.835,0,0,fp
k2,-0.055,"[-0.814, 0.704]",0.759,-0.144,0.886,29,1.200,381353876.114,0.245,0.000,-0.055,0,0,fp
k3,0.527,"[-0.498, 1.552]",1.025,1.026,0.309,29,1.200,381353876.114,0.245,0.000,0.527,0,0,fp
k4,-0.623,"[-2.069, 0.823]",1.446,-0.860,0.393,29,1.200,381353876.114,0.245,0.000,-0.623,0,0,fp
k5,-0.142,"[-1.682, 1.399]",1.541,-0.184,0.855,29,1.200,381353876.114,0.245,0.000,-0.142,0,0,fp
vot,0.191,,,,,29,1.200,381353876.114,0.245,0.167,0.024,0,0,fn
