stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,71.886,2.023,0.000,0,9,3402028834.642,319250818.655,76
refined,154.787,2.023,0.000,0,9,3402028834.642,156112002.071,76
