attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.846,"[-1.216, -0.475]",0.370,-3.804,0.000,72.831,ngd,12,160466451.930,0.131,-1.000,0.154,0,0,fn
c,-6.069,"[-8.676, -3.461]",2.607,-3.878,0.000,72.831,ngd,12,160466451.930,0.131,-6.000,-0.069,0,0,fn
s,-2.521,"[-3.471, -1.572]",0.950,-4.423,0.000,72.831,ngd,12,160466451.930,0.131,-3.000,0.479,0,0,fn
vot,0.139,,,,,72.831,ngd,12,160466451.930,0.131,0.167,-0.027,0,0,fn
tt,-4.392,"[-7.356, -1.428]",2.964,-2.469,0.016,75.708,lm,12,159908889.109,0.130,-1.000,-3.392,0,0,fn
c,-18.551,"[-31.425, -5.676]",12.875,-2.401,0.019,75.708,lm,12,159908889.109,0.130,-6.000,-12.551,0,0,fn
s,-6.331,"[-10.329, -2.333]",3.998,-2.638,0.010,75.708,lm,12,159908889.109,0.130,-3.000,-3.331,0,0,fn
vot,0.237,,,,,75.708,lm,12,159908889.109,0.130,0.167,0.070,0,0,fn
tt,-2.100,"[-3.462, -0.738]",1.362,-2.568,0.012,134.528,ngd+lm,12,144552447.763,0.124,-1.000,-1.100,0,0,fn
c,-11.764,"[-19.475, -4.053]",7.711,-2.542,0.013,134.528,ngd+lm,12,144552447.763,0.124,-6.000,-5.764,0,0,fn
s,-4.204,"[-6.585, -1.824]",2.380,-2.942,0.004,134.528,ngd+lm,12,144552447.763,0.124,-3.000,-1.204,0,0,fn
vot,0.178,,,,,134.528,ngd+lm,12,144552447.763,0.124,0.167,0.012,0,0,fn
