stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.954,-5.961,-3.059,0.032,1.379,1.459,-1.874,-0.517,-1.335,723663684.624,-0.160
norefined,2,0.559,-6.033,-3.032,-0.114,1.245,1.405,-1.933,-0.698,-1.433,486666030.581,-0.093
norefined,3,0.142,-6.119,-2.905,-0.221,1.093,1.402,-1.960,-0.811,-1.497,302861451.624,-0.023
norefined,4,-0.300,-6.188,-2.766,-0.282,0.948,1.390,-1.984,-0.868,-1.543,163368830.614,0.049
norefined,5,-0.773,-6.212,-2.643,-0.313,0.858,1.384,-2.002,-0.893,-1.573,63335456.285,0.124
norefined,6,-1.258,-6.182,-2.568,-0.341,0.783,1.372,-2.014,-0.901,-1.601,45117838.969,0.204
norefined,7,-0.868,-6.161,-2.801,-0.318,0.650,1.243,-2.104,-0.919,-1.609,54122036.499,0.141
norefined,8,-1.350,-6.130,-2.706,-0.349,0.568,1.252,-2.111,-0.924,-1.617,40482077.064,0.220
norefined,9,-0.915,-6.136,-2.895,-0.323,0.489,1.137,-2.179,-0.933,-1.626,49934395.185,0.149
norefined,10,-1.397,-6.101,-2.801,-0.350,0.415,1.169,-2.174,-0.932,-1.628,37709224.752,0.229
refined,11,-1.397,-6.101,-2.801,-0.350,0.415,1.169,-2.174,-0.932,-1.628,37709224.752,0.229
refined,12,-0.890,-5.668,-3.106,-0.968,-1.419,2.589,-2.973,0.354,-2.192,30314506.402,0.157
refined,13,-0.751,-3.353,-1.890,0.381,-0.573,1.560,-2.350,-0.270,-0.801,23181547.624,0.224
refined,14,-0.872,-4.797,-2.713,-0.158,-1.049,1.610,-1.888,-0.506,-1.564,20249710.655,0.182
refined,15,-0.657,-3.177,-1.746,0.425,-0.605,1.493,-1.866,-0.318,-0.448,23215445.685,0.207
refined,16,-0.825,-4.449,-2.498,0.069,-1.018,1.594,-1.836,-0.430,-1.346,19049181.077,0.186
refined,17,-0.834,-4.383,-2.414,0.293,-1.028,1.788,-2.096,-0.437,-1.126,18944446.081,0.190
refined,18,-0.946,-5.244,-2.865,-0.016,-1.186,1.778,-1.994,-0.527,-1.608,19300114.885,0.180
refined,19,-0.618,-2.893,-1.633,0.462,-0.555,1.448,-1.850,-0.313,-0.349,25224338.288,0.214
refined,20,-0.793,-4.174,-2.363,0.173,-0.971,1.620,-1.905,-0.361,-1.213,18980632.698,0.190
