stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.012,"[-1.921, -0.103]",0.909,-1.891,0.069
norefined,c,-5.943,"[-11.192, -0.693]",5.250,-1.923,0.064
norefined,s,-3.115,"[-5.788, -0.442]",2.673,-1.980,0.057
norefined,k0,-0.071,"[-2.058, 1.915]",1.987,-0.061,0.952
norefined,k1,1.302,"[-0.212, 2.817]",1.514,1.461,0.155
norefined,k2,1.399,"[-0.312, 3.111]",1.711,1.390,0.175
norefined,k3,-1.958,"[-4.244, 0.328]",2.286,-1.455,0.156
norefined,k4,-0.571,"[-2.512, 1.371]",1.941,-0.500,0.621
norefined,k5,-1.508,"[-3.676, 0.659]",2.167,-1.182,0.247
refined,tt,-1.032,"[-1.473, -0.592]",0.440,-3.982,0.000
refined,c,-6.236,"[-8.841, -3.631]",2.605,-4.067,0.000
refined,s,-3.283,"[-4.694, -1.873]",1.411,-3.955,0.000
refined,k0,0.354,"[-0.636, 1.344]",0.990,0.607,0.548
refined,k1,0.095,"[-0.537, 0.727]",0.632,0.256,0.800
refined,k2,0.383,"[-0.367, 1.132]",0.750,0.867,0.393
refined,k3,-0.351,"[-1.084, 0.381]",0.733,-0.815,0.422
refined,k4,-0.559,"[-1.528, 0.411]",0.969,-0.979,0.336
refined,k5,0.007,"[-0.976, 0.99]",0.983,0.012,0.991
