stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.751,"[-1.569, 0.068]",0.818,-1.831,0.072
norefined,c,-6.043,"[-11.867, -0.219]",5.824,-2.071,0.042
norefined,s,-3.335,"[-6.556, -0.114]",3.221,-2.067,0.043
norefined,k0,0.919,"[-0.899, 2.737]",1.818,1.009,0.317
norefined,k1,-1.238,"[-3.087, 0.61]",1.849,-1.337,0.186
norefined,k2,-0.133,"[-0.974, 0.707]",0.841,-0.317,0.752
norefined,k3,-0.863,"[-2.452, 0.726]",1.589,-1.084,0.282
norefined,k4,-0.214,"[-1.948, 1.519]",1.733,-0.247,0.806
norefined,k5,-1.013,"[-2.229, 0.203]",1.216,-1.662,0.101
refined,tt,-4.075,"[-6.547, -1.602]",2.473,-3.289,0.002
refined,c,-23.990,"[-38.971, -9.009]",14.981,-3.196,0.002
refined,s,-12.176,"[-19.472, -4.88]",7.296,-3.331,0.001
refined,k0,5.153,"[0.661, 9.646]",4.492,2.290,0.025
refined,k1,-0.628,"[-1.846, 0.59]",1.218,-1.029,0.307
refined,k2,1.347,"[0.354, 2.341]",0.994,2.706,0.009
refined,k3,0.032,"[-1.202, 1.266]",1.234,0.052,0.959
refined,k4,-7.031,"[-13.033, -1.029]",6.002,-2.338,0.022
refined,k5,-1.147,"[-2.685, 0.392]",1.538,-1.488,0.142
