stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.391,"[-2.111, -0.672]",0.720,-3.242,0.002
norefined,c,-6.772,"[-10.236, -3.307]",3.464,-3.278,0.002
norefined,s,-3.327,"[-5.064, -1.591]",1.737,-3.213,0.002
norefined,k0,-1.160,"[-2.178, -0.141]",1.019,-1.909,0.062
norefined,k1,1.037,"[-0.179, 2.253]",1.216,1.430,0.159
norefined,k2,-0.786,"[-1.7, 0.129]",0.914,-1.441,0.156
norefined,k3,-0.006,"[-0.778, 0.766]",0.772,-0.013,0.989
norefined,k4,0.130,"[-0.516, 0.775]",0.645,0.337,0.738
norefined,k5,-0.102,"[-0.864, 0.66]",0.762,-0.225,0.823
refined,tt,-1.077,"[-1.402, -0.753]",0.325,-5.563,0.000
refined,c,-6.573,"[-8.392, -4.754]",1.819,-6.061,0.000
refined,s,-3.725,"[-4.785, -2.666]",1.059,-5.899,0.000
refined,k0,0.108,"[-0.263, 0.479]",0.371,0.487,0.628
refined,k1,-0.452,"[-0.944, 0.04]",0.492,-1.542,0.130
refined,k2,0.268,"[-0.167, 0.704]",0.435,1.034,0.306
refined,k3,0.009,"[-0.379, 0.397]",0.388,0.039,0.969
refined,k4,-0.206,"[-0.531, 0.12]",0.326,-1.059,0.295
refined,k5,0.271,"[-0.107, 0.65]",0.378,1.202,0.235
