stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,27.167,1.727,0.000,0,9,2953656721.827,635284668.670,76
refined,37.419,1.727,0.000,0,9,2953656721.827,490119288.337,76
