stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.612,-5.086,-3.695,0.649,0.013,0.006,0.975,0.020,0.724,1618073998.284,1584,0,0,0.120
norefined,2,-1.087,-5.100,-3.626,0.592,0.001,0.034,0.934,-0.068,0.649,830742871.359,1584,0,0,0.213
norefined,3,-1.162,-5.287,-3.411,0.400,-0.050,0.120,0.746,-0.308,0.497,698066637.197,1584,0,0,0.220
norefined,4,-0.768,-5.449,-3.296,0.318,-0.116,0.142,0.586,-0.437,0.453,726915986.542,1584,0,0,0.141
norefined,5,-1.231,-5.462,-3.157,0.274,-0.086,0.204,0.570,-0.522,0.405,665460757.795,1584,0,0,0.225
norefined,6,-0.748,-5.548,-3.191,0.262,-0.119,0.173,0.493,-0.542,0.399,685984050.461,1584,0,0,0.135
norefined,7,-1.216,-5.553,-3.053,0.229,-0.088,0.232,0.486,-0.615,0.359,646873288.501,1584,0,0,0.219
norefined,8,-0.730,-5.623,-3.111,0.224,-0.112,0.201,0.423,-0.613,0.356,664643126.292,1584,0,0,0.130
norefined,9,-1.201,-5.623,-2.977,0.198,-0.082,0.257,0.422,-0.679,0.321,635284668.669,1584,0,0,0.214
norefined,10,-0.715,-5.685,-3.050,0.196,-0.101,0.226,0.366,-0.664,0.320,651734643.954,1584,0,0,0.126
refined,11,-1.201,-5.623,-2.977,0.198,-0.082,0.257,0.422,-0.679,0.321,635284668.669,1584,0,0,0.214
refined,12,0.112,-1.581,-0.183,-0.316,0.471,0.416,-0.663,0.005,-0.095,2274266221.901,1584,0,0,-0.071
refined,13,-0.200,-2.066,-0.649,-0.086,0.264,0.254,-0.472,-0.062,0.126,580078398.765,1584,0,0,0.097
refined,14,-0.337,-2.686,-0.999,-0.044,0.329,0.256,-0.370,-0.204,0.194,504314090.626,1584,0,0,0.126
refined,15,-0.411,-3.021,-1.209,-0.023,0.335,0.269,-0.298,-0.312,0.210,493746914.419,1584,0,0,0.136
refined,16,-0.455,-3.275,-1.345,-0.027,0.333,0.285,-0.276,-0.378,0.209,491507545.168,1584,0,0,0.139
refined,17,-0.484,-3.459,-1.437,-0.041,0.324,0.293,-0.262,-0.421,0.208,490672842.261,1584,0,0,0.140
refined,18,-0.504,-3.589,-1.502,-0.054,0.313,0.298,-0.252,-0.450,0.208,490321639.142,1584,0,0,0.141
refined,19,-0.518,-3.677,-1.545,-0.065,0.303,0.301,-0.244,-0.468,0.208,490176431.571,1584,0,0,0.141
refined,20,-0.527,-3.733,-1.572,-0.072,0.296,0.302,-0.240,-0.480,0.207,490119288.337,1584,0,0,0.141
