stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,8.471,1.727,0.000,0,9,4433182736.222,2073617031.753,76
refined,9.441,1.727,0.000,0,9,4433182736.222,1954448936.795,76
