stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.201,"[-2.187, -0.215]",0.986,-2.032,0.046
norefined,c,-5.623,"[-10.335, -0.91]",4.713,-1.990,0.051
norefined,s,-2.977,"[-5.36, -0.594]",2.383,-2.084,0.041
norefined,k0,0.198,"[-0.83, 1.226]",1.028,0.321,0.749
norefined,k1,-0.082,"[-2.0, 1.836]",1.918,-0.071,0.943
norefined,k2,0.257,"[-0.662, 1.175]",0.919,0.466,0.643
norefined,k3,0.422,"[-0.575, 1.418]",0.997,0.705,0.483
norefined,k4,-0.679,"[-1.665, 0.308]",0.986,-1.148,0.255
norefined,k5,0.321,"[-0.684, 1.327]",1.005,0.533,0.596
refined,tt,-0.527,"[-0.858, -0.195]",0.332,-2.649,0.010
refined,c,-3.733,"[-5.95, -1.516]",2.217,-2.809,0.007
refined,s,-1.572,"[-2.504, -0.641]",0.931,-2.815,0.006
refined,k0,-0.072,"[-0.628, 0.484]",0.556,-0.217,0.829
refined,k1,0.296,"[-0.551, 1.144]",0.847,0.583,0.562
refined,k2,0.302,"[-0.192, 0.797]",0.495,1.020,0.311
refined,k3,-0.240,"[-0.778, 0.299]",0.538,-0.742,0.460
refined,k4,-0.480,"[-1.09, 0.131]",0.610,-1.311,0.194
refined,k5,0.207,"[-0.435, 0.849]",0.642,0.539,0.592
