stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,66.193,2.023,0.000,0,9,4074473916.675,411912057.452,76
refined,74.927,2.023,0.000,0,9,4074473916.675,368235157.249,76
