stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,47.999,2.023,0.000,76,0,9,2220115547.478,298098492.727
refined,65.400,2.023,0.000,76,0,9,2220115547.478,226887638.475
