stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.095,-5.006,-3.360,-0.935,-0.539,-0.180,-1.049,0.831,-0.423,878121875.584,0.419
norefined,2,-1.636,-5.083,-3.499,-0.933,-0.582,-0.198,-1.128,0.759,-0.420,449131405.198,0.322
norefined,3,-1.161,-5.144,-3.618,-0.907,-0.619,-0.197,-1.169,0.704,-0.405,259107545.869,0.226
norefined,4,-1.400,-5.242,-3.527,-0.732,-0.633,-0.334,-0.846,0.559,-0.427,286684274.172,0.267
norefined,5,-0.918,-5.311,-3.612,-0.695,-0.661,-0.345,-0.877,0.512,-0.424,258774675.992,0.173
norefined,6,-1.372,-5.337,-3.468,-0.672,-0.649,-0.422,-0.758,0.482,-0.455,268938409.769,0.257
norefined,7,-0.889,-5.402,-3.555,-0.634,-0.672,-0.431,-0.786,0.438,-0.450,250225465.818,0.164
norefined,8,-1.349,-5.419,-3.420,-0.609,-0.654,-0.500,-0.675,0.418,-0.478,255745391.748,0.249
norefined,9,-0.865,-5.480,-3.511,-0.572,-0.673,-0.507,-0.701,0.378,-0.470,243350369.923,0.158
norefined,10,-1.331,-5.490,-3.382,-0.545,-0.649,-0.569,-0.599,0.365,-0.496,245794661.923,0.242
refined,11,-0.865,-5.480,-3.511,-0.572,-0.673,-0.507,-0.701,0.378,-0.470,243350369.923,0.158
refined,12,-0.848,-5.036,-2.508,0.145,0.116,-0.966,0.135,0.124,-0.191,172931895.057,0.168
refined,13,-1.032,-6.213,-3.127,0.227,0.072,-1.077,0.116,0.218,-0.253,165470469.366,0.166
refined,14,-1.022,-6.199,-3.088,0.272,0.081,-1.035,0.102,0.194,-0.194,165318642.333,0.165
refined,15,-1.035,-6.262,-3.124,0.274,0.082,-1.052,0.108,0.195,-0.207,165311812.007,0.165
refined,16,-1.032,-6.250,-3.117,0.276,0.082,-1.049,0.107,0.194,-0.203,165311335.515,0.165
refined,17,-1.033,-6.255,-3.120,0.276,0.082,-1.050,0.108,0.194,-0.204,165311294.657,0.165
refined,18,-1.033,-6.254,-3.119,0.276,0.082,-1.050,0.108,0.194,-0.204,165311291.111,0.165
refined,19,-1.033,-6.254,-3.119,0.276,0.082,-1.050,0.108,0.194,-0.204,165311290.797,0.165
refined,20,-1.033,-6.254,-3.119,0.276,0.082,-1.050,0.108,0.194,-0.204,165311290.769,0.165
