stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,8.037,2.023,0.000,76,0,9,1716018986.571,825148935.831
refined,14.066,2.023,0.000,76,0,9,1716018986.571,593900153.335
