stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.428,-6.693,-1.929,-0.822,1.750,0.519,-0.345,1.566,0.355,799259676.536,1584,0,0,0.213
norefined,2,-1.003,-6.776,-2.097,-0.915,1.648,0.481,-0.390,1.461,0.325,448303280.367,1584,0,0,0.148
norefined,3,-1.281,-6.750,-2.377,-0.943,1.487,0.498,-0.379,1.215,0.252,380610685.464,1584,0,0,0.190
norefined,4,-0.834,-6.816,-2.539,-0.990,1.397,0.487,-0.370,1.122,0.226,363445740.233,1584,0,0,0.122
norefined,5,-1.304,-6.763,-2.627,-0.970,1.328,0.489,-0.362,1.018,0.179,294389772.847,1584,0,0,0.193
norefined,6,-0.842,-6.830,-2.762,-1.007,1.248,0.475,-0.350,0.948,0.159,306387847.962,1584,0,0,0.123
norefined,7,-1.320,-6.773,-2.829,-0.964,1.194,0.480,-0.320,0.864,0.126,243546012.151,1584,0,0,0.195
norefined,8,-0.849,-6.843,-2.943,-0.997,1.120,0.457,-0.310,0.810,0.110,274477469.300,1584,0,0,0.124
norefined,9,-1.333,-6.789,-2.983,-0.941,1.076,0.462,-0.267,0.748,0.088,213776706.727,1584,0,0,0.196
norefined,10,-0.857,-6.861,-3.082,-0.971,1.009,0.431,-0.260,0.706,0.077,254890641.818,1584,0,0,0.125
refined,11,-1.333,-6.789,-2.983,-0.941,1.076,0.462,-0.267,0.748,0.088,213776706.727,1584,0,0,0.196
refined,12,-1.168,-6.645,-3.508,-0.108,0.107,0.027,-0.105,0.347,0.578,115542731.547,1584,0,0,0.176
refined,13,-1.305,-7.817,-4.203,0.331,-0.186,0.088,0.022,0.289,0.552,108310950.780,1584,0,0,0.167
refined,14,-1.296,-7.886,-4.229,0.402,-0.328,0.145,0.041,0.194,0.596,107852362.296,1584,0,0,0.164
refined,15,-1.282,-7.840,-4.194,0.423,-0.367,0.167,0.034,0.173,0.599,107824057.729,1584,0,0,0.164
refined,16,-1.277,-7.818,-4.181,0.428,-0.380,0.173,0.033,0.170,0.599,107820572.469,1584,0,0,0.163
refined,17,-1.275,-7.808,-4.176,0.430,-0.386,0.176,0.032,0.169,0.599,107819944.975,1584,0,0,0.163
refined,18,-1.274,-7.803,-4.173,0.430,-0.388,0.176,0.032,0.169,0.599,107819821.540,1584,0,0,0.163
refined,19,-1.273,-7.801,-4.172,0.431,-0.389,0.177,0.031,0.169,0.598,107819796.931,1584,0,0,0.163
refined,20,-1.273,-7.800,-4.172,0.431,-0.389,0.177,0.031,0.169,0.598,107819792.017,1584,0,0,0.163
