stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.031,"[-1.812, -0.25]",0.781,-2.635,0.010
norefined,c,-6.816,"[-11.207, -2.426]",4.391,-3.099,0.003
norefined,s,-3.008,"[-5.198, -0.817]",2.190,-2.741,0.008
norefined,k0,-0.993,"[-2.487, 0.501]",1.494,-1.326,0.189
norefined,k1,1.048,"[-0.168, 2.264]",1.216,1.720,0.090
norefined,k2,0.402,"[-0.393, 1.198]",0.795,1.010,0.316
norefined,k3,-0.523,"[-1.639, 0.593]",1.116,-0.936,0.353
norefined,k4,0.760,"[-0.218, 1.737]",0.978,1.551,0.126
norefined,k5,-0.059,"[-1.113, 0.996]",1.054,-0.111,0.912
refined,tt,-1.743,"[-2.753, -0.732]",1.010,-3.443,0.001
refined,c,-9.333,"[-14.425, -4.241]",5.092,-3.658,0.001
refined,s,-4.915,"[-7.678, -2.152]",2.763,-3.550,0.001
refined,k0,0.327,"[-0.806, 1.459]",1.132,0.576,0.567
refined,k1,-0.048,"[-0.88, 0.783]",0.832,-0.116,0.908
refined,k2,0.326,"[-0.45, 1.102]",0.776,0.839,0.405
refined,k3,-0.430,"[-1.416, 0.556]",0.986,-0.871,0.387
refined,k4,0.479,"[-0.505, 1.462]",0.983,0.971,0.335
refined,k5,0.258,"[-0.758, 1.273]",1.016,0.506,0.614
