stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,95.386,2.023,0.000,0,9,2661085650.009,192650294.840,76
refined,207.971,2.023,0.000,0,9,2661085650.009,91963314.224,76
