stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.785,-4.847,-3.773,0.454,-0.235,0.435,0.934,-0.351,1.157,1073435788.314,1584,0,0,0.162
norefined,2,-1.249,-4.901,-3.628,0.400,-0.278,0.442,0.909,-0.331,1.083,1043908452.105,1584,0,0,0.255
norefined,3,-0.791,-5.004,-3.657,0.309,-0.270,0.467,0.888,-0.215,1.004,983048822.088,1584,0,0,0.158
norefined,4,-1.262,-5.046,-3.511,0.275,-0.293,0.474,0.874,-0.188,0.948,1000861088.393,1584,0,0,0.250
norefined,5,-0.788,-5.117,-3.571,0.220,-0.270,0.497,0.873,-0.082,0.902,935834321.541,1584,0,0,0.154
norefined,6,-1.263,-5.150,-3.429,0.197,-0.286,0.500,0.861,-0.063,0.854,973876245.885,1584,0,0,0.245
norefined,7,-0.784,-5.205,-3.506,0.157,-0.260,0.518,0.864,0.029,0.824,907000140.363,1584,0,0,0.151
norefined,8,-1.262,-5.231,-3.368,0.142,-0.273,0.517,0.851,0.040,0.782,955744083.935,1584,0,0,0.241
norefined,9,-0.781,-5.277,-3.457,0.109,-0.249,0.529,0.854,0.121,0.761,888158605.887,1584,0,0,0.148
norefined,10,-1.261,-5.298,-3.324,0.100,-0.261,0.526,0.840,0.126,0.724,943120658.751,1584,0,0,0.238
refined,11,-0.781,-5.277,-3.457,0.109,-0.249,0.529,0.854,0.121,0.761,888158605.887,1584,0,0,0.148
refined,12,-0.674,-3.570,-1.927,0.155,0.066,0.254,-0.095,0.711,-0.253,747255375.521,1584,0,0,0.189
refined,13,-0.492,-2.559,-1.658,-0.065,0.045,0.247,-0.126,0.644,0.052,702692444.247,1584,0,0,0.192
refined,14,-0.303,-1.416,-0.985,-0.085,0.168,0.420,-0.165,0.384,-0.084,619693942.749,1584,0,0,0.214
refined,15,-0.215,-0.830,-0.708,-0.007,0.097,0.264,-0.110,0.414,0.023,552773886.651,1584,0,0,0.259
refined,16,-0.213,-0.820,-0.697,-0.009,0.105,0.296,-0.113,0.425,0.008,551500120.375,1584,0,0,0.259
refined,17,-0.212,-0.818,-0.695,-0.008,0.106,0.297,-0.114,0.426,0.009,551474986.787,1584,0,0,0.259
refined,18,-0.212,-0.817,-0.694,-0.008,0.106,0.298,-0.114,0.426,0.009,551474089.897,1584,0,0,0.259
refined,19,-0.212,-0.817,-0.694,-0.008,0.106,0.298,-0.114,0.426,0.009,551474055.416,1584,0,0,0.259
refined,20,-0.212,-0.817,-0.694,-0.008,0.106,0.298,-0.114,0.426,0.009,551474054.069,1584,0,0,0.259
