stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,41.785,2.023,0.000,0,9,2245398883.104,339550013.721,76
refined,80.039,2.023,0.000,0,9,2245398883.104,191073615.876,76
