stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,82.822,2.023,0.000,0,9,3358759544.319,277003908.688,76
refined,151.897,2.023,0.000,0,9,3358759544.319,156921775.342,76
