stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.781,"[-1.528, -0.034]",0.747,-2.086,0.041
norefined,c,-5.277,"[-10.703, 0.149]",5.426,-1.941,0.056
norefined,s,-3.457,"[-6.698, -0.216]",3.241,-2.129,0.037
norefined,k0,0.109,"[-0.996, 1.214]",1.105,0.197,0.845
norefined,k1,-0.249,"[-1.689, 1.19]",1.440,-0.346,0.731
norefined,k2,0.529,"[-1.924, 2.981]",2.452,0.430,0.668
norefined,k3,0.854,"[-0.886, 2.595]",1.740,0.980,0.331
norefined,k4,0.121,"[-1.617, 1.859]",1.738,0.139,0.890
norefined,k5,0.761,"[-0.869, 2.391]",1.630,0.932,0.355
refined,tt,-0.212,"[-0.27, -0.153]",0.059,-7.193,0.000
refined,c,-0.817,"[-1.23, -0.403]",0.414,-3.942,0.000
refined,s,-0.694,"[-0.907, -0.481]",0.213,-6.507,0.000
refined,k0,-0.008,"[-0.32, 0.304]",0.312,-0.049,0.961
refined,k1,0.106,"[-0.16, 0.371]",0.265,0.795,0.430
refined,k2,0.298,"[-0.14, 0.736]",0.438,1.358,0.179
refined,k3,-0.114,"[-0.449, 0.222]",0.336,-0.677,0.501
refined,k4,0.426,"[0.1, 0.751]",0.325,2.610,0.011
refined,k5,0.009,"[-0.271, 0.288]",0.280,0.061,0.952
