stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.200,-6.482,-2.829,1.980,1.306,1.630,1.414,-0.605,-1.782,1330592746.814,1584,0,0,0.185
norefined,2,-1.348,-6.520,-3.020,1.820,1.192,1.309,1.242,-0.616,-1.920,983184542.865,1584,0,0,0.207
norefined,3,-1.378,-6.534,-3.270,1.636,1.078,0.990,1.083,-0.575,-2.026,773744601.083,1584,0,0,0.211
norefined,4,-1.589,-6.525,-3.454,1.447,0.933,0.700,0.924,-0.528,-2.079,634130723.999,1584,0,0,0.244
norefined,5,-1.552,-6.511,-3.711,1.216,0.788,0.426,0.762,-0.469,-2.139,548059149.222,1584,0,0,0.238
norefined,6,-1.826,-6.496,-3.794,0.975,0.602,0.241,0.568,-0.491,-2.095,513671684.941,1584,0,0,0.281
norefined,7,-1.402,-6.526,-4.011,0.868,0.552,0.199,0.497,-0.506,-2.057,498063388.426,1584,0,0,0.215
norefined,8,-1.797,-6.518,-3.971,0.724,0.416,0.065,0.353,-0.576,-1.960,471272114.105,1584,0,0,0.276
norefined,9,-1.366,-6.556,-4.155,0.632,0.388,0.099,0.277,-0.607,-1.850,468042244.988,1584,0,0,0.208
norefined,10,-1.813,-6.552,-4.060,0.545,0.309,-0.003,0.185,-0.640,-1.758,454506478.213,1584,0,0,0.277
refined,11,-1.813,-6.552,-4.060,0.545,0.309,-0.003,0.185,-0.640,-1.758,454506478.213,1584,0,0,0.277
refined,12,-0.272,-2.590,-1.295,-0.328,-0.518,-0.235,-1.093,0.492,0.714,665088608.876,1584,0,0,0.105
refined,13,-0.816,-5.757,-2.654,-0.430,-0.841,-0.430,-1.597,0.538,0.510,445894195.398,1584,0,0,0.142
refined,14,-1.051,-4.715,-2.658,-0.126,-0.399,-0.000,-0.782,0.175,-0.068,392437642.759,1584,0,0,0.223
refined,15,-1.016,-4.881,-2.645,-0.182,-0.311,-0.087,-0.737,0.147,-0.115,390606120.951,1584,0,0,0.208
refined,16,-1.030,-4.956,-2.685,-0.178,-0.304,-0.089,-0.744,0.136,-0.123,390569711.870,1584,0,0,0.208
refined,17,-1.029,-4.949,-2.686,-0.176,-0.299,-0.089,-0.742,0.136,-0.123,390568105.555,1584,0,0,0.208
refined,18,-1.031,-4.958,-2.689,-0.177,-0.299,-0.090,-0.743,0.134,-0.124,390567969.750,1584,0,0,0.208
refined,19,-1.030,-4.954,-2.688,-0.177,-0.299,-0.089,-0.742,0.135,-0.124,390567943.445,1584,0,0,0.208
refined,20,-1.030,-4.956,-2.688,-0.177,-0.299,-0.089,-0.743,0.134,-0.124,390567936.529,1584,0,0,0.208
