stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,47.414,1.727,0.000,0,9,3723939591.295,505348982.612,76
refined,60.231,1.727,0.000,0,9,3723939591.295,409638507.190,76
