stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,50.347,1.727,0.000,0,9,2746475551.314,353788236.441,76
refined,80.248,1.727,0.000,0,9,2746475551.314,233154784.141,76
