stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,48.243,2.023,0.000,76,0,9,2757586444.172,368642324.417
refined,48.243,2.023,0.000,76,0,9,2757586444.172,368642324.417
