stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,60.041,2.023,0.000,76,0,9,4537371015.077,500528587.611
refined,93.324,2.023,0.000,76,0,9,4537371015.077,335205303.011
