attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.753,"[-0.982, -0.524]",0.229,-6.576,0.000,30,0.150,83239446.242,0.095,-1.000,0.247,0,0,fn
c,-4.337,"[-5.585, -3.089]",1.248,-6.937,0.000,30,0.150,83239446.242,0.095,-6.000,1.663,0,0,fn
s,-2.269,"[-2.942, -1.596]",0.673,-6.732,0.000,30,0.150,83239446.242,0.095,-3.000,0.731,0,0,fn
k0,0.072,"[-0.284, 0.427]",0.356,0.401,0.689,30,0.150,83239446.242,0.095,0.000,0.072,0,0,fp
k1,-0.198,"[-0.458, 0.063]",0.260,-1.515,0.134,30,0.150,83239446.242,0.095,0.000,-0.198,0,0,fp
k2,0.103,"[-0.276, 0.483]",0.379,0.543,0.589,30,0.150,83239446.242,0.095,0.000,0.103,0,0,fp
k3,-0.215,"[-0.616, 0.187]",0.401,-1.068,0.290,30,0.150,83239446.242,0.095,0.000,-0.215,0,0,fp
k4,-0.125,"[-0.587, 0.337]",0.462,-0.541,0.590,30,0.150,83239446.242,0.095,0.000,-0.125,0,0,fp
k5,0.277,"[-0.095, 0.649]",0.372,1.486,0.142,30,0.150,83239446.242,0.095,0.000,0.277,0,0,fp
vot,0.174,,,,,30,0.150,83239446.242,0.095,0.167,0.007,0,0,fn
tt,-1.078,"[-1.491, -0.665]",0.413,-5.207,0.000,30,0.200,103909574.359,0.102,-1.000,-0.078,0,0,fn
c,-6.064,"[-8.316, -3.812]",2.252,-5.374,0.000,30,0.200,103909574.359,0.102,-6.000,-0.064,0,0,fn
s,-3.107,"[-4.349, -1.866]",1.241,-4.996,0.000,30,0.200,103909574.359,0.102,-3.000,-0.107,0,0,fn
k0,-0.308,"[-0.92, 0.304]",0.612,-1.004,0.319,30,0.200,103909574.359,0.102,0.000,-0.308,0,0,fp
k1,-0.061,"[-0.447, 0.325]",0.386,-0.317,0.752,30,0.200,103909574.359,0.102,0.000,-0.061,0,0,fp
k2,0.124,"[-0.367, 0.616]",0.491,0.505,0.615,30,0.200,103909574.359,0.102,0.000,0.124,0,0,fp
k3,-0.350,"[-0.933, 0.233]",0.583,-1.199,0.235,30,0.200,103909574.359,0.102,0.000,-0.350,0,0,fp
k4,-0.234,"[-0.941, 0.472]",0.707,-0.662,0.510,30,0.200,103909574.359,0.102,0.000,-0.234,0,0,fp
k5,0.013,"[-0.438, 0.464]",0.451,0.057,0.954,30,0.200,103909574.359,0.102,0.000,0.013,0,0,fp
vot,0.178,,,,,30,0.200,103909574.359,0.102,0.167,0.011,0,0,fn
tt,-1.185,"[-1.629, -0.74]",0.445,-5.320,0.000,30,0.250,91544418.562,0.095,-1.000,-0.185,0,0,fn
c,-6.590,"[-8.952, -4.228]",2.362,-5.568,0.000,30,0.250,91544418.562,0.095,-6.000,-0.590,0,0,fn
s,-3.702,"[-5.149, -2.255]",1.447,-5.107,0.000,30,0.250,91544418.562,0.095,-3.000,-0.702,0,0,fn
k0,-0.439,"[-1.1, 0.223]",0.661,-1.323,0.190,30,0.250,91544418.562,0.095,0.000,-0.439,0,0,fp
k1,0.140,"[-0.235, 0.514]",0.374,0.745,0.459,30,0.250,91544418.562,0.095,0.000,0.140,0,0,fp
k2,0.116,"[-0.36, 0.592]",0.476,0.486,0.628,30,0.250,91544418.562,0.095,0.000,0.116,0,0,fp
k3,-0.439,"[-1.007, 0.129]",0.568,-1.544,0.127,30,0.250,91544418.562,0.095,0.000,-0.439,0,0,fp
k4,0.534,"[-0.161, 1.229]",0.695,1.533,0.130,30,0.250,91544418.562,0.095,0.000,0.534,0,0,fp
k5,-0.065,"[-0.541, 0.411]",0.476,-0.272,0.786,30,0.250,91544418.562,0.095,0.000,-0.065,0,0,fp
vot,0.180,,,,,30,0.250,91544418.562,0.095,0.167,0.013,0,0,fn
