stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,84.508,2.023,0.000,76,0,9,2622799754.443,212341422.616
refined,180.462,2.023,0.000,76,0,9,2622799754.443,103909574.359
