stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,83.719,2.023,0.000,0,9,3606827592.418,294534578.368,76
refined,153.196,2.023,0.000,0,9,3606827592.418,167148472.256,76
