stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.392,"[-2.685, -0.098]",1.294,-2.147,0.035
norefined,c,-6.874,"[-13.422, -0.326]",6.548,-2.095,0.040
norefined,s,-3.442,"[-7.132, 0.249]",3.691,-1.861,0.067
norefined,k0,-1.781,"[-4.124, 0.562]",2.343,-1.518,0.134
norefined,k1,0.406,"[-0.906, 1.719]",1.312,0.618,0.539
norefined,k2,-1.270,"[-2.951, 0.412]",1.682,-1.507,0.137
norefined,k3,1.179,"[-0.366, 2.725]",1.546,1.523,0.132
norefined,k4,-0.199,"[-1.476, 1.079]",1.277,-0.311,0.757
norefined,k5,-0.810,"[-2.11, 0.49]",1.300,-1.243,0.218
refined,tt,-0.757,"[-1.065, -0.449]",0.308,-4.911,0.000
refined,c,-5.065,"[-6.959, -3.172]",1.893,-5.341,0.000
refined,s,-2.445,"[-3.434, -1.457]",0.989,-4.937,0.000
refined,k0,0.176,"[-0.524, 0.877]",0.700,0.503,0.617
refined,k1,0.149,"[-0.337, 0.634]",0.485,0.612,0.542
refined,k2,0.756,"[0.179, 1.332]",0.577,2.615,0.011
refined,k3,0.196,"[-0.225, 0.616]",0.420,0.929,0.356
refined,k4,-0.067,"[-0.482, 0.349]",0.415,-0.320,0.750
refined,k5,-0.062,"[-0.49, 0.366]",0.428,-0.288,0.774
