stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,83.597,1.727,0.000,76,0,9,2922908099.535,239006146.086
refined,162.793,1.727,0.000,76,0,9,2922908099.535,127818248.253
