stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.876,"[-1.267, -0.485]",0.391,-3.757,0.000
norefined,c,-6.568,"[-9.831, -3.305]",3.263,-3.376,0.001
norefined,s,-3.024,"[-4.698, -1.351]",1.673,-3.032,0.004
norefined,k0,1.199,"[0.238, 2.159]",0.960,2.094,0.042
norefined,k1,0.555,"[-0.324, 1.433]",0.879,1.059,0.295
norefined,k2,-1.839,"[-3.151, -0.527]",1.312,-2.351,0.023
norefined,k3,-0.657,"[-1.173, -0.141]",0.516,-2.135,0.038
norefined,k4,-0.932,"[-1.883, 0.018]",0.950,-1.646,0.106
norefined,k5,0.730,"[-0.14, 1.6]",0.870,1.407,0.166
refined,tt,-1.478,"[-2.047, -0.909]",0.569,-4.355,0.000
refined,c,-9.550,"[-13.321, -5.779]",3.771,-4.248,0.000
refined,s,-4.610,"[-6.48, -2.739]",1.870,-4.134,0.000
refined,k0,0.640,"[0.032, 1.247]",0.607,1.767,0.084
refined,k1,-0.027,"[-0.722, 0.667]",0.695,-0.066,0.948
refined,k2,-0.164,"[-0.955, 0.628]",0.791,-0.347,0.730
refined,k3,0.192,"[-0.193, 0.576]",0.384,0.835,0.408
refined,k4,0.105,"[-0.482, 0.692]",0.587,0.299,0.766
refined,k5,0.237,"[-0.575, 1.049]",0.812,0.489,0.627
