stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,72.602,1.765,0.000,0,9,1962194904.998,134278736.154,57
refined,157.427,1.765,0.000,0,9,1962194904.998,64297228.246,57
