stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,35.757,1.727,0.000,0,9,3571577724.847,615452957.800,76
refined,46.363,1.727,0.000,0,9,3571577724.847,494135469.922,76
