stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.668,"[-1.255, -0.08]",0.588,-1.895,0.062
norefined,c,-6.586,"[-12.29, -0.883]",5.703,-1.926,0.058
norefined,s,-2.165,"[-3.737, -0.594]",1.572,-2.298,0.025
norefined,k0,-0.408,"[-1.334, 0.517]",0.926,-0.736,0.464
norefined,k1,1.575,"[-0.201, 3.35]",1.775,1.480,0.144
norefined,k2,-1.390,"[-3.147, 0.367]",1.757,-1.320,0.191
norefined,k3,-0.170,"[-1.28, 0.94]",1.110,-0.255,0.799
norefined,k4,-1.337,"[-3.173, 0.499]",1.836,-1.215,0.229
norefined,k5,-0.568,"[-1.949, 0.813]",1.381,-0.686,0.495
refined,tt,-0.299,"[-0.475, -0.123]",0.176,-2.834,0.006
refined,c,-2.132,"[-3.329, -0.934]",1.197,-2.969,0.004
refined,s,-1.385,"[-2.082, -0.687]",0.697,-3.312,0.001
refined,k0,-0.657,"[-1.183, -0.131]",0.526,-2.084,0.041
refined,k1,0.317,"[-0.12, 0.755]",0.438,1.210,0.231
refined,k2,0.057,"[-0.458, 0.571]",0.515,0.184,0.854
refined,k3,-0.298,"[-0.879, 0.283]",0.581,-0.856,0.395
refined,k4,-0.450,"[-1.063, 0.164]",0.614,-1.222,0.226
refined,k5,0.009,"[-0.714, 0.733]",0.723,0.021,0.983
