stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,135.735,2.023,0.000,76,0,9,3662434033.991,190423701.552
refined,206.411,2.023,0.000,76,0,9,3662434033.991,127491743.876
