stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.116,-5.195,-4.561,-0.803,-0.165,0.955,1.036,0.042,-0.132,1660903470.308,-0.022
norefined,2,-0.357,-5.221,-4.552,-0.865,-0.232,0.875,0.980,-0.032,-0.181,916063490.321,0.068
norefined,3,-0.834,-5.220,-4.519,-0.909,-0.260,0.800,0.894,-0.102,-0.212,525056317.386,0.160
norefined,4,-1.300,-5.263,-4.363,-0.920,-0.278,0.734,0.907,-0.140,-0.195,419123784.651,0.247
norefined,5,-1.072,-5.446,-4.142,-0.791,-0.205,0.721,1.134,-0.098,0.007,392744006.046,0.197
norefined,6,-1.538,-5.460,-4.002,-0.753,-0.191,0.630,1.079,-0.111,-0.001,381906295.532,0.282
norefined,7,-1.131,-5.575,-3.936,-0.625,-0.104,0.681,1.234,-0.057,0.111,365608222.448,0.203
norefined,8,-1.595,-5.567,-3.834,-0.603,-0.091,0.584,1.125,-0.064,0.071,364009805.364,0.287
norefined,9,-1.154,-5.673,-3.793,-0.499,-0.029,0.638,1.259,-0.026,0.145,351699059.623,0.203
norefined,10,-1.614,-5.655,-3.715,-0.491,-0.024,0.535,1.125,-0.030,0.089,353943719.744,0.286
refined,11,-1.154,-5.673,-3.793,-0.499,-0.029,0.638,1.259,-0.026,0.145,351699059.623,0.203
refined,12,-0.159,-1.632,0.308,0.999,-0.409,-0.646,-0.759,0.628,0.175,1640437945.010,0.098
refined,13,-0.247,-1.418,-0.459,0.420,-0.228,-0.082,-0.050,0.155,0.172,326988040.348,0.174
refined,14,-0.334,-1.863,-0.697,0.405,-0.247,-0.025,-0.043,0.259,0.194,263477195.749,0.179
refined,15,-0.402,-2.217,-0.863,0.413,-0.260,0.007,-0.014,0.326,0.189,249818993.884,0.181
refined,16,-0.452,-2.473,-0.984,0.417,-0.264,0.025,0.012,0.363,0.176,245589858.466,0.183
refined,17,-0.489,-2.658,-1.074,0.418,-0.263,0.036,0.032,0.384,0.167,244004943.744,0.184
refined,18,-0.516,-2.790,-1.140,0.419,-0.261,0.044,0.047,0.396,0.161,243378485.259,0.185
refined,19,-0.534,-2.879,-1.185,0.419,-0.258,0.048,0.057,0.403,0.158,243133581.451,0.186
refined,20,-0.546,-2.938,-1.214,0.419,-0.256,0.051,0.064,0.406,0.156,243040862.216,0.186
