stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,46.064,2.023,0.000,76,0,9,2527901963.815,351699059.625
refined,69.986,2.023,0.000,76,0,9,2527901963.815,243040862.217
