stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.208,2.023,0.000,0,9,2233411537.379,846026331.290,76
refined,12.208,2.023,0.000,0,9,2233411537.379,846026331.290,76
