stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,145.107,2.023,0.000,0,9,3946725928.736,192597962.854,76
refined,188.618,2.023,0.000,0,9,3946725928.736,149856490.198,76
