stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.284,"[-3.027, 0.458]",1.742,-1.229,0.223
norefined,c,-6.091,"[-13.833, 1.65]",7.741,-1.312,0.194
norefined,s,-4.451,"[-10.644, 1.743]",6.193,-1.199,0.235
norefined,k0,0.543,"[-1.567, 2.654]",2.110,0.429,0.669
norefined,k1,0.489,"[-1.16, 2.138]",1.649,0.494,0.623
norefined,k2,-0.315,"[-1.674, 1.044]",1.359,-0.387,0.700
norefined,k3,0.699,"[-1.086, 2.484]",1.785,0.653,0.516
norefined,k4,-0.107,"[-1.556, 1.342]",1.449,-0.123,0.902
norefined,k5,0.791,"[-0.805, 2.386]",1.596,0.827,0.411
refined,tt,-4.865,"[-14.855, 5.124]",9.989,-0.812,0.419
refined,c,-24.226,"[-69.15, 20.697]",44.924,-0.899,0.372
refined,s,-19.194,"[-57.579, 19.191]",38.385,-0.834,0.407
refined,k0,8.550,"[-9.614, 26.713]",18.164,0.785,0.435
refined,k1,1.057,"[-3.278, 5.392]",4.335,0.407,0.686
refined,k2,-0.619,"[-5.263, 4.026]",4.645,-0.222,0.825
refined,k3,-0.434,"[-5.493, 4.625]",5.059,-0.143,0.887
refined,k4,-5.066,"[-16.312, 6.18]",11.246,-0.751,0.455
refined,k5,8.734,"[-10.112, 27.58]",18.846,0.773,0.442
