attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.096,"[-2.357, 0.165]",1.261,-1.450,0.152,14,0.200,501488862.154,0.236,-1.000,-0.096,1,0,fn
c,-6.175,"[-12.254, -0.095]",6.079,-1.694,0.095,14,0.200,501488862.154,0.236,-6.000,-0.175,0,0,fn
s,-4.494,"[-9.381, 0.394]",4.888,-1.533,0.130,14,0.200,501488862.154,0.236,-3.000,-1.494,1,0,fn
k0,0.047,"[-1.576, 1.671]",1.623,0.049,0.961,14,0.200,501488862.154,0.236,0.000,0.047,0,0,fp
k1,0.245,"[-0.893, 1.382]",1.137,0.359,0.721,14,0.200,501488862.154,0.236,0.000,0.245,0,0,fp
k2,-0.326,"[-1.322, 0.67]",0.996,-0.546,0.587,14,0.200,501488862.154,0.236,0.000,-0.326,0,0,fp
k3,0.851,"[-0.629, 2.33]",1.479,0.959,0.341,14,0.200,501488862.154,0.236,0.000,0.851,0,0,fp
k4,-0.039,"[-1.134, 1.055]",1.094,-0.060,0.952,14,0.200,501488862.154,0.236,0.000,-0.039,0,0,fp
k5,0.502,"[-0.628, 1.633]",1.130,0.741,0.461,14,0.200,501488862.154,0.236,0.000,0.502,0,0,fp
vot,0.178,,,,,14,0.200,501488862.154,0.236,0.167,0.011,0,0,fn
tt,-438.200,"[-531.175, -345.224]",92.976,-7.861,0.000,14,0.300,665122941.062,0.254,-1.000,-437.200,0,0,fn
c,-3457.279,"[-5842.508, -1072.05]",2385.229,-2.418,0.018,14,0.300,665122941.062,0.254,-6.000,-3451.279,0,0,fn
s,-1331.553,"[-4371.254, 1708.149]",3039.701,-0.731,0.468,14,0.300,665122941.062,0.254,-3.000,-1328.553,1,0,fn
k0,-365.549,"[-13539.551, 12808.454]",13174.002,-0.046,0.963,14,0.300,665122941.062,0.254,0.000,-365.549,0,0,fp
k1,-585.711,"[-3116.909, 1945.487]",2531.198,-0.386,0.701,14,0.300,665122941.062,0.254,0.000,-585.711,0,0,fp
k2,210.672,"[-4386.881, 4808.225]",4597.553,0.076,0.939,14,0.300,665122941.062,0.254,0.000,210.672,0,0,fp
k3,777.051,"[269.939, 1284.163]",507.112,2.556,0.013,14,0.300,665122941.062,0.254,0.000,777.051,0,1,fp
k4,272.664,"[-252.71, 798.037]",525.373,0.866,0.390,14,0.300,665122941.062,0.254,0.000,272.664,0,0,fp
k5,123.536,"[-57.052, 304.124]",180.588,1.141,0.258,14,0.300,665122941.062,0.254,0.000,123.536,0,0,fp
vot,0.127,,,,,14,0.300,665122941.062,0.254,0.167,-0.040,0,0,fn
tt,-4.865,"[-14.855, 5.124]",9.989,-0.812,0.419,14,0.400,1023146461.243,0.299,-1.000,-3.865,1,0,fn
c,-24.226,"[-69.15, 20.697]",44.924,-0.899,0.372,14,0.400,1023146461.243,0.299,-6.000,-18.226,1,0,fn
s,-19.194,"[-57.579, 19.191]",38.385,-0.834,0.407,14,0.400,1023146461.243,0.299,-3.000,-16.194,1,0,fn
k0,8.550,"[-9.614, 26.713]",18.164,0.785,0.435,14,0.400,1023146461.243,0.299,0.000,8.550,0,0,fp
k1,1.057,"[-3.278, 5.392]",4.335,0.407,0.686,14,0.400,1023146461.243,0.299,0.000,1.057,0,0,fp
k2,-0.619,"[-5.263, 4.026]",4.645,-0.222,0.825,14,0.400,1023146461.243,0.299,0.000,-0.619,0,0,fp
k3,-0.434,"[-5.493, 4.625]",5.059,-0.143,0.887,14,0.400,1023146461.243,0.299,0.000,-0.434,0,0,fp
k4,-5.066,"[-16.312, 6.18]",11.246,-0.751,0.455,14,0.400,1023146461.243,0.299,0.000,-5.066,0,0,fp
k5,8.734,"[-10.112, 27.58]",18.846,0.773,0.442,14,0.400,1023146461.243,0.299,0.000,8.734,0,0,fp
vot,0.201,,,,,14,0.400,1023146461.243,0.299,0.167,0.034,0,0,fn
