stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.167,"[-2.604, 0.271]",1.438,-1.354,0.180
norefined,c,-6.332,"[-13.334, 0.67]",7.002,-1.508,0.136
norefined,s,-3.968,"[-8.916, 0.98]",4.948,-1.338,0.186
norefined,k0,-0.142,"[-1.757, 1.472]",1.614,-0.147,0.883
norefined,k1,0.243,"[-1.254, 1.74]",1.497,0.271,0.787
norefined,k2,-0.372,"[-1.684, 0.94]",1.312,-0.473,0.638
norefined,k3,0.963,"[-0.655, 2.582]",1.618,0.993,0.324
norefined,k4,0.501,"[-0.991, 1.992]",1.492,0.560,0.577
norefined,k5,0.899,"[-0.659, 2.457]",1.558,0.962,0.339
refined,tt,-438.200,"[-531.175, -345.224]",92.976,-7.861,0.000
refined,c,-3457.279,"[-5842.508, -1072.05]",2385.229,-2.418,0.018
refined,s,-1331.553,"[-4371.254, 1708.149]",3039.701,-0.731,0.468
refined,k0,-365.549,"[-13539.551, 12808.454]",13174.002,-0.046,0.963
refined,k1,-585.711,"[-3116.909, 1945.487]",2531.198,-0.386,0.701
refined,k2,210.672,"[-4386.881, 4808.225]",4597.553,0.076,0.939
refined,k3,777.051,"[269.939, 1284.163]",507.112,2.556,0.013
refined,k4,272.664,"[-252.71, 798.037]",525.373,0.866,0.390
refined,k5,123.536,"[-57.052, 304.124]",180.588,1.141,0.258
