stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,108.608,2.023,0.000,76,0,9,2892459085.221,185543696.206
refined,158.977,2.023,0.000,76,0,9,2892459085.221,129386557.498
