stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.472,"[-2.566, -0.378]",1.094,-2.686,0.009
norefined,c,-8.266,"[-14.047, -2.484]",5.782,-2.853,0.006
norefined,s,-3.926,"[-6.466, -1.387]",2.540,-3.086,0.003
norefined,k0,-0.753,"[-1.57, 0.064]",0.817,-1.841,0.070
norefined,k1,-0.327,"[-1.023, 0.369]",0.696,-0.937,0.352
norefined,k2,1.181,"[-0.013, 2.374]",1.193,1.975,0.052
norefined,k3,0.372,"[-0.667, 1.412]",1.039,0.715,0.477
norefined,k4,-0.765,"[-2.041, 0.512]",1.276,-1.196,0.236
norefined,k5,0.411,"[-0.539, 1.362]",0.950,0.864,0.391
refined,tt,-0.643,"[-0.955, -0.33]",0.313,-4.105,0.000
refined,c,-3.858,"[-5.561, -2.155]",1.703,-4.522,0.000
refined,s,-2.294,"[-3.239, -1.348]",0.945,-4.843,0.000
refined,k0,0.023,"[-0.414, 0.46]",0.437,0.105,0.916
refined,k1,-0.159,"[-0.559, 0.242]",0.401,-0.790,0.432
refined,k2,-0.284,"[-0.775, 0.206]",0.490,-1.157,0.251
refined,k3,-0.216,"[-0.826, 0.393]",0.610,-0.708,0.481
refined,k4,0.082,"[-0.475, 0.639]",0.557,0.295,0.769
refined,k5,0.224,"[-0.215, 0.662]",0.438,1.019,0.312
