attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.607,"[-0.761, -0.453]",0.154,-6.574,0.000,72.565,ngd,41,165665166.514,0.136,-1.000,0.393,0,0,fn
c,-3.800,"[-4.718, -2.883]",0.918,-6.900,0.000,72.565,ngd,41,165665166.514,0.136,-6.000,2.200,0,0,fn
s,-2.334,"[-2.921, -1.746]",0.587,-6.622,0.000,72.565,ngd,41,165665166.514,0.136,-3.000,0.666,0,0,fn
vot,0.160,,,,,72.565,ngd,41,165665166.514,0.136,0.167,-0.007,0,0,fn
tt,-1.068,"[-1.35, -0.786]",0.282,-6.309,0.000,71.717,lm,41,152010900.479,0.130,-1.000,-0.068,0,0,fn
c,-5.552,"[-6.925, -4.179]",1.373,-6.738,0.000,71.717,lm,41,152010900.479,0.130,-6.000,0.448,0,0,fn
s,-3.594,"[-4.546, -2.642]",0.952,-6.288,0.000,71.717,lm,41,152010900.479,0.130,-3.000,-0.594,0,0,fn
vot,0.192,,,,,71.717,lm,41,152010900.479,0.130,0.167,0.026,0,0,fn
tt,-1.164,"[-1.47, -0.858]",0.306,-6.334,0.000,141.852,ngd+lm,41,153553004.239,0.131,-1.000,-0.164,0,0,fn
c,-5.590,"[-6.968, -4.213]",1.378,-6.761,0.000,141.852,ngd+lm,41,153553004.239,0.131,-6.000,0.410,0,0,fn
s,-3.870,"[-4.887, -2.854]",1.016,-6.344,0.000,141.852,ngd+lm,41,153553004.239,0.131,-3.000,-0.870,0,0,fn
vot,0.208,,,,,141.852,ngd+lm,41,153553004.239,0.131,0.167,0.042,0,0,fn
