stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,81.684,2.023,0.000,76,0,9,2612885798.469,218241770.973
refined,191.621,2.023,0.000,76,0,9,2612885798.469,97713790.967
