stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.771,-5.569,-4.685,-1.321,-0.839,1.765,-1.287,-0.363,-0.796,2318215202.290,-0.138
norefined,2,0.289,-5.589,-4.723,-1.357,-0.876,1.685,-1.332,-0.411,-0.849,1520169118.990,-0.052
norefined,3,-0.208,-5.581,-4.742,-1.378,-0.896,1.654,-1.363,-0.422,-0.848,740374438.605,0.037
norefined,4,-0.706,-5.549,-4.746,-1.383,-0.912,1.649,-1.382,-0.419,-0.825,375951734.786,0.127
norefined,5,-1.186,-5.530,-4.724,-1.337,-0.866,1.617,-1.379,-0.403,-0.713,302563601.026,0.215
norefined,6,-0.762,-5.669,-4.738,-1.315,-0.753,1.449,-1.344,-0.389,-0.626,328468286.216,0.134
norefined,7,-1.245,-5.655,-4.696,-1.274,-0.706,1.409,-1.348,-0.383,-0.530,282671512.771,0.220
norefined,8,-0.785,-5.773,-4.714,-1.268,-0.629,1.291,-1.306,-0.381,-0.483,301202188.760,0.136
norefined,9,-1.269,-5.760,-4.663,-1.231,-0.586,1.251,-1.313,-0.380,-0.398,266949009.603,0.220
norefined,10,-0.799,-5.869,-4.680,-1.232,-0.520,1.152,-1.270,-0.384,-0.370,281001946.867,0.136
refined,11,-1.269,-5.760,-4.663,-1.231,-0.586,1.251,-1.313,-0.380,-0.398,266949009.603,0.220
refined,12,-0.550,-4.321,-0.224,0.200,2.009,-0.343,1.292,-1.034,0.378,2092624677.036,0.127
refined,13,-0.429,-2.415,-1.093,0.022,0.183,0.286,-0.009,0.161,-0.067,245306858.711,0.177
refined,14,-0.661,-3.865,-1.737,-0.142,0.437,0.264,0.215,-0.093,-0.075,141215770.844,0.171
refined,15,-0.935,-5.521,-2.452,-0.268,0.484,0.237,0.207,-0.185,-0.106,121437936.497,0.169
refined,16,-1.095,-6.476,-2.867,-0.415,0.504,0.244,0.149,-0.240,-0.124,118492311.863,0.169
refined,17,-1.169,-6.899,-3.034,-0.510,0.539,0.262,0.130,-0.275,-0.116,118097968.264,0.169
refined,18,-1.202,-7.095,-3.107,-0.551,0.555,0.268,0.123,-0.287,-0.111,118033150.625,0.169
refined,19,-1.218,-7.183,-3.140,-0.569,0.562,0.269,0.121,-0.292,-0.108,118021600.835,0.170
refined,20,-1.224,-7.222,-3.154,-0.576,0.565,0.270,0.120,-0.294,-0.107,118019471.669,0.170
