stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.076,"[-1.911, -0.241]",0.835,-2.572,0.012
norefined,c,-5.039,"[-9.139, -0.939]",4.100,-2.453,0.017
norefined,s,-1.927,"[-3.332, -0.522]",1.405,-2.738,0.008
norefined,k0,-0.771,"[-1.822, 0.279]",1.051,-1.465,0.148
norefined,k1,-0.248,"[-1.204, 0.709]",0.957,-0.517,0.607
norefined,k2,-1.579,"[-2.911, -0.247]",1.332,-2.367,0.021
norefined,k3,-1.288,"[-2.638, 0.062]",1.350,-1.905,0.061
norefined,k4,-1.212,"[-2.67, 0.245]",1.458,-1.660,0.102
norefined,k5,0.990,"[-0.517, 2.498]",1.507,1.311,0.194
refined,tt,-0.759,"[-0.948, -0.57]",0.189,-8.016,0.000
refined,c,-4.955,"[-6.091, -3.819]",1.136,-8.707,0.000
refined,s,-2.472,"[-2.991, -1.952]",0.519,-9.497,0.000
refined,k0,0.122,"[-0.209, 0.452]",0.331,0.735,0.465
refined,k1,0.261,"[-0.041, 0.563]",0.302,1.728,0.089
refined,k2,0.034,"[-0.257, 0.325]",0.291,0.231,0.818
refined,k3,-0.250,"[-0.57, 0.07]",0.320,-1.560,0.123
refined,k4,-0.083,"[-0.374, 0.208]",0.291,-0.570,0.571
refined,k5,0.106,"[-0.296, 0.509]",0.403,0.527,0.600
